tenure,salary,raise_pct,performance,overtime_hours,months_since_promotion,department,age,attendance_anomalies,attrition
26.8,16836.0,0.0,3,8.6,118.0,运营部,50.0,4,0
25.7,12546.0,4.9,5,17.5,62.0,运营部,53.0,2,0
2.5,9445.0,7.5,3,7.6,9.0,运营部,30.0,4,0
0.0,8291.0,5.2,4,42.1,0.0,市场部,27.0,4,1
20.1,16106.0,3.8,4,26.6,120.0,销售部,44.0,2,0
18.2,10849.0,2.0,3,46.3,120.0,财务部,39.0,2,0
16.5,16766.0,6.5,2,21.1,58.0,销售部,39.0,2,0
31.1,18489.0,0.5,4,21.9,120.0,市场部,53.0,0,1
20.5,16273.0,4.7,4,67.5,70.0,财务部,42.0,2,1
0.9,8585.0,4.1,3,0.0,120.0,运营部,32.0,3,0
14.8,15025.0,7.4,4,55.7,120.0,销售部,35.0,1,1
0.0,9361.0,2.3,4,63.1,0.0,销售部,26.0,2,0
0.0,8623.0,2.5,3,45.3,0.0,人事部,28.0,0,0
2.7,9941.0,0.3,3,23.4,32.0,技术部,27.0,0,0
22.7,13997.0,5.3,4,58.5,120.0,财务部,49.0,0,0
16.7,13759.0,2.7,4,23.6,120.0,人事部,45.0,1,1
16.2,13247.0,1.4,5,15.9,40.0,财务部,40.0,1,0
8.3,11187.0,1.7,2,22.2,120.0,市场部,34.0,4,0
14.2,13105.0,5.6,5,18.6,72.0,人事部,44.0,0,0
20.1,15662.0,0.7,4,11.1,120.0,市场部,49.0,2,1
21.3,15967.0,1.0,4,52.2,60.0,人事部,51.0,2,0
8.2,10797.0,6.7,3,14.5,31.0,市场部,40.0,0,0
24.6,24188.0,3.5,1,29.4,120.0,技术部,49.0,0,0
10.0,9990.0,6.9,4,1.1,120.0,财务部,39.0,1,0
10.8,16244.0,2.9,3,30.6,31.0,技术部,38.0,2,1
23.0,16907.0,4.0,3,6.9,120.0,运营部,51.0,1,0
6.1,9434.0,4.5,5,6.4,57.0,财务部,35.0,1,0
6.0,9726.0,8.2,3,27.8,45.0,市场部,35.0,1,0
1.4,8373.0,7.9,5,51.1,9.0,市场部,32.0,2,0
14.8,13139.0,7.5,4,38.8,63.0,财务部,39.0,1,0
12.2,13207.0,2.1,4,40.2,120.0,销售部,40.0,5,0
20.6,13653.0,1.0,3,27.4,120.0,销售部,44.0,0,0
8.9,12930.0,6.3,4,23.3,44.0,市场部,36.0,3,0
0.0,8100.0,8.1,4,45.8,120.0,销售部,29.0,4,0
21.5,14551.0,7.5,5,18.7,80.0,人事部,51.0,3,0
8.0,14235.0,4.0,3,46.7,60.0,技术部,33.0,2,0
25.9,12475.0,6.2,3,54.7,120.0,人事部,52.0,2,0
5.0,7838.0,6.2,5,13.2,41.0,市场部,29.0,1,0
18.0,16166.0,4.4,2,16.1,107.0,财务部,40.0,1,0
16.9,18539.0,4.6,4,19.1,59.0,技术部,40.0,1,0
18.1,12177.0,4.3,2,0.7,120.0,市场部,49.0,3,1
3.3,8761.0,1.6,2,20.6,24.0,人事部,27.0,2,0
20.3,17506.0,1.9,4,56.0,111.0,销售部,52.0,1,1
17.1,14482.0,1.9,4,9.1,120.0,技术部,40.0,2,0
12.3,13522.0,0.0,4,56.5,100.0,财务部,41.0,1,1
12.1,15947.0,4.4,3,21.3,120.0,技术部,39.0,3,0
0.0,7228.0,3.9,4,72.3,0.0,销售部,23.0,0,1
10.3,13537.0,6.3,5,16.4,103.0,市场部,38.0,1,1
2.5,8386.0,7.8,3,27.1,10.0,财务部,31.0,1,0
2.1,8563.0,8.0,3,11.8,120.0,财务部,33.0,0,0
16.2,11201.0,8.3,3,16.2,120.0,人事部,43.0,1,0
17.2,13091.0,1.7,4,56.8,85.0,运营部,38.0,6,1
1.8,11412.0,0.0,3,39.5,13.0,技术部,25.0,1,0
0.0,8826.0,6.8,4,50.6,0.0,市场部,24.0,2,0
2.1,9993.0,8.1,3,3.7,14.0,技术部,28.0,1,0
1.4,12287.0,8.7,4,43.1,6.0,技术部,28.0,4,0
14.8,15012.0,5.5,4,10.6,120.0,销售部,42.0,2,0
3.4,8200.0,0.0,4,3.3,33.0,财务部,28.0,1,0
21.7,11717.0,5.1,3,34.8,120.0,运营部,51.0,2,0
0.3,8535.0,5.7,3,34.6,2.0,人事部,29.0,2,0
0.0,6947.0,7.8,4,31.1,0.0,财务部,25.0,1,0
22.4,15282.0,8.3,3,44.4,120.0,人事部,51.0,1,0
1.3,10161.0,6.7,4,47.5,9.0,销售部,32.0,2,0
8.9,8068.0,2.2,3,59.4,120.0,运营部,36.0,4,0
22.4,17873.0,0.9,2,6.2,78.0,运营部,54.0,1,0
31.6,26737.0,5.6,3,60.0,120.0,技术部,53.0,1,0
18.4,14501.0,1.6,4,67.6,120.0,市场部,46.0,2,1
0.0,7333.0,8.4,5,22.7,0.0,人事部,24.0,1,0
16.3,13433.0,0.0,3,0.0,120.0,市场部,42.0,3,1
31.5,18328.0,5.7,3,2.3,120.0,运营部,55.0,0,0
26.4,13239.0,5.0,3,20.8,120.0,运营部,53.0,3,0
0.6,7701.0,3.4,5,70.3,4.0,市场部,25.0,2,0
4.1,12230.0,1.2,4,30.3,40.0,技术部,35.0,2,1
7.7,10173.0,0.0,2,17.7,42.0,市场部,32.0,3,0
3.9,9359.0,2.4,4,16.3,120.0,销售部,26.0,3,0
18.1,12319.0,2.5,4,3.5,120.0,市场部,45.0,1,0
6.2,11775.0,7.3,4,47.5,29.0,财务部,31.0,1,0
11.8,9118.0,1.7,3,28.2,120.0,市场部,33.0,2,0
0.0,6854.0,5.4,4,72.0,0.0,销售部,25.0,0,1
11.5,12532.0,0.1,4,42.6,91.0,销售部,38.0,1,0
4.9,8518.0,5.4,3,46.6,24.0,人事部,27.0,1,1
8.8,12649.0,0.0,2,25.2,39.0,技术部,36.0,0,0
0.2,9017.0,10.3,3,8.2,1.0,销售部,27.0,2,1
23.7,16360.0,3.6,2,12.5,120.0,运营部,53.0,1,0
2.7,9354.0,0.0,3,2.6,29.0,技术部,27.0,1,0
16.0,15579.0,1.8,4,48.2,120.0,市场部,39.0,4,1
0.0,8585.0,1.4,4,22.3,0.0,销售部,29.0,2,1
0.0,10649.0,2.0,2,49.1,120.0,技术部,25.0,3,1
8.7,8519.0,2.9,2,32.7,120.0,市场部,29.0,1,0
0.0,8237.0,2.0,4,24.1,120.0,财务部,24.0,1,0
4.6,11211.0,1.6,3,6.6,34.0,销售部,27.0,2,0
8.6,12502.0,0.5,2,36.0,81.0,技术部,38.0,0,0
15.5,15145.0,6.5,4,25.6,70.0,技术部,44.0,2,0
0.0,7071.0,7.6,3,48.0,0.0,财务部,25.0,1,0
5.4,7699.0,3.2,2,15.7,29.0,运营部,37.0,1,0
17.7,17987.0,3.9,4,42.3,120.0,销售部,41.0,5,1
0.8,9901.0,0.6,4,62.8,120.0,销售部,30.0,2,1
10.2,11619.0,4.2,3,35.5,120.0,市场部,34.0,1,0
0.0,8995.0,4.7,4,45.7,0.0,市场部,24.0,1,1
1.8,10853.0,3.3,5,41.4,120.0,销售部,29.0,0,0
16.3,18746.0,5.2,2,68.0,120.0,技术部,37.0,2,0
34.9,17995.0,4.9,4,37.4,120.0,财务部,55.0,3,1
34.3,17848.0,0.8,3,44.0,120.0,市场部,55.0,2,0
32.5,17051.0,7.6,3,29.3,120.0,市场部,54.0,4,1
12.9,12370.0,3.4,3,14.5,120.0,销售部,36.0,5,0
0.0,6611.0,9.0,3,5.8,120.0,运营部,25.0,0,1
6.8,8825.0,5.3,3,55.3,56.0,财务部,33.0,3,0
0.4,8086.0,9.9,4,9.8,120.0,市场部,30.0,2,0
0.0,7859.0,7.5,3,44.9,0.0,销售部,22.0,3,1
0.0,6443.0,4.7,5,38.3,120.0,人事部,25.0,2,1
12.3,9362.0,1.8,3,48.4,120.0,运营部,37.0,4,0
2.6,11688.0,1.9,4,19.7,14.0,技术部,33.0,3,0
0.0,7324.0,5.6,4,14.2,0.0,运营部,28.0,1,0
17.1,14026.0,4.4,3,37.6,63.0,人事部,46.0,2,0
3.2,13732.0,2.2,4,24.2,120.0,技术部,34.0,3,1
22.8,12735.0,6.5,4,5.4,118.0,人事部,50.0,1,0
3.7,9786.0,4.1,3,68.8,33.0,技术部,30.0,0,0
9.3,14208.0,6.5,3,14.2,120.0,技术部,40.0,1,0
2.5,9759.0,1.1,4,10.1,120.0,技术部,28.0,2,1
8.3,10886.0,7.0,4,25.2,120.0,市场部,38.0,3,0
6.4,11119.0,5.5,3,55.1,120.0,财务部,27.0,4,0
7.0,8244.0,7.6,4,0.0,72.0,市场部,27.0,1,1
15.7,16206.0,6.9,3,53.4,120.0,技术部,42.0,2,0
10.1,12794.0,3.7,3,11.8,98.0,销售部,31.0,2,0
0.0,7407.0,3.5,4,35.3,120.0,运营部,28.0,2,1
32.9,13635.0,9.3,5,16.5,106.0,运营部,53.0,3,0
0.0,5798.0,3.1,3,69.8,120.0,人事部,23.0,2,1
18.1,21018.0,6.2,3,32.5,120.0,技术部,41.0,2,0
8.4,8843.0,2.9,3,15.8,82.0,人事部,40.0,2,0
5.4,9088.0,0.0,4,24.0,45.0,人事部,30.0,3,1
16.7,14397.0,0.3,3,31.8,96.0,财务部,37.0,6,0
4.7,10237.0,5.2,3,33.6,23.0,技术部,25.0,1,0
19.4,14500.0,6.1,3,38.8,69.0,运营部,46.0,5,0
0.0,7247.0,5.2,5,30.0,0.0,市场部,29.0,2,0
0.0,9742.0,7.4,3,2.5,0.0,技术部,28.0,0,0
8.0,10579.0,5.2,4,23.2,120.0,销售部,32.0,4,0
26.2,20424.0,1.7,2,42.1,120.0,市场部,52.0,4,0
26.8,19070.0,5.8,2,16.6,120.0,技术部,48.0,5,1
26.7,16198.0,4.5,2,43.5,120.0,销售部,53.0,0,0
16.8,16337.0,2.3,3,30.6,120.0,市场部,44.0,3,0
21.0,11519.0,5.4,3,25.6,120.0,运营部,44.0,2,1
10.7,17727.0,4.2,3,53.9,69.0,技术部,38.0,2,0
21.2,17005.0,2.2,3,0.0,120.0,财务部,52.0,6,0
19.0,12663.0,3.5,1,16.5,88.0,运营部,39.0,1,1
11.3,11252.0,8.2,3,54.6,31.0,人事部,34.0,0,0
20.5,14279.0,8.1,2,66.6,120.0,运营部,43.0,0,1
18.5,12722.0,4.6,2,75.7,120.0,销售部,40.0,1,0
4.0,9394.0,4.2,1,31.0,120.0,人事部,26.0,3,0
7.5,11385.0,0.0,4,39.2,120.0,运营部,35.0,3,0
10.8,13969.0,9.2,5,46.3,93.0,销售部,32.0,2,1
21.1,16489.0,7.1,4,55.5,120.0,市场部,50.0,1,1
4.4,10222.0,6.3,2,36.3,18.0,财务部,35.0,1,1
17.9,15147.0,0.0,5,48.5,65.0,市场部,49.0,2,1
9.1,10080.0,4.1,5,39.2,120.0,销售部,37.0,2,1
24.6,14370.0,3.6,3,40.4,120.0,运营部,47.0,4,0
5.0,8407.0,6.0,2,11.6,120.0,运营部,26.0,2,0
30.2,19132.0,2.6,4,23.4,120.0,市场部,53.0,3,0
6.5,9235.0,3.3,5,19.5,49.0,人事部,38.0,0,1
0.0,8551.0,5.9,4,6.2,0.0,市场部,31.0,0,0
5.4,9092.0,1.7,4,0.0,120.0,人事部,30.0,2,1
7.1,9781.0,2.3,4,21.5,120.0,财务部,31.0,0,0
7.9,12654.0,4.6,5,24.7,30.0,市场部,34.0,2,0
22.5,21665.0,8.0,2,32.1,73.0,技术部,46.0,3,0
21.2,12960.0,6.4,2,41.1,120.0,财务部,53.0,3,0
21.3,13229.0,7.2,4,33.8,120.0,销售部,44.0,3,1
15.6,15531.0,4.2,2,24.9,120.0,销售部,40.0,2,0
11.8,12643.0,8.5,3,11.7,120.0,销售部,37.0,3,0
27.5,17224.0,0.0,3,47.5,104.0,运营部,49.0,2,0
25.4,18735.0,10.1,3,28.0,120.0,技术部,50.0,0,0
1.7,6626.0,10.5,1,21.3,17.0,人事部,32.0,2,0
31.3,15655.0,5.4,4,26.3,120.0,运营部,53.0,3,0
8.0,15437.0,6.5,3,15.3,59.0,技术部,35.0,5,0
23.1,18805.0,3.9,4,19.4,120.0,财务部,48.0,2,0
32.0,21339.0,3.4,3,18.8,120.0,财务部,54.0,1,0
24.9,15630.0,2.2,5,24.3,120.0,市场部,45.0,2,0
3.7,8901.0,3.9,4,43.1,20.0,人事部,27.0,1,0
20.3,11768.0,5.7,5,38.1,120.0,市场部,41.0,1,1
1.5,8437.0,5.3,3,60.9,4.0,市场部,26.0,0,1
18.3,17382.0,10.0,1,54.2,120.0,市场部,48.0,1,0
2.4,7876.0,4.3,4,69.1,20.0,人事部,31.0,3,0
13.6,15949.0,0.0,4,41.2,120.0,财务部,45.0,1,1
26.9,15261.0,8.9,2,40.9,106.0,市场部,52.0,5,0
0.0,6216.0,0.3,4,20.3,120.0,运营部,28.0,3,1
7.0,9680.0,2.3,4,46.5,46.0,人事部,35.0,1,1
20.4,15207.0,4.8,2,16.9,120.0,运营部,43.0,1,0
12.4,9885.0,5.3,4,0.6,120.0,人事部,36.0,3,0
1.6,9543.0,0.0,3,60.5,120.0,市场部,28.0,2,1
0.0,5818.0,1.8,1,5.0,120.0,人事部,23.0,1,0
9.5,13470.0,0.0,5,38.8,120.0,销售部,35.0,1,1
20.3,16325.0,5.9,3,12.4,120.0,销售部,43.0,1,0
9.1,10414.0,7.6,4,52.5,120.0,市场部,41.0,2,1
5.6,8973.0,0.3,4,55.3,15.0,运营部,27.0,1,0
5.5,11561.0,7.0,5,40.6,61.0,财务部,37.0,3,0
4.3,10021.0,6.8,3,54.9,31.0,市场部,34.0,1,0
0.9,7860.0,2.0,3,30.1,7.0,市场部,31.0,3,0
16.5,13323.0,0.0,3,74.7,120.0,销售部,46.0,4,0
9.5,12657.0,0.8,4,44.9,45.0,财务部,32.0,1,0
12.4,13258.0,2.2,3,12.0,120.0,市场部,40.0,3,0
22.9,18406.0,8.6,4,31.4,120.0,财务部,52.0,2,1
11.1,13183.0,3.6,3,26.9,120.0,市场部,40.0,1,0
18.7,17479.0,1.0,2,25.0,120.0,销售部,42.0,1,1
1.8,6197.0,4.4,5,0.0,120.0,运营部,24.0,1,0
4.1,9009.0,0.1,4,37.7,44.0,市场部,28.0,3,1
0.0,10749.0,5.5,3,2.3,0.0,技术部,25.0,1,0
20.1,12679.0,1.1,4,0.0,120.0,市场部,47.0,2,1
20.0,13330.0,1.5,3,23.1,120.0,财务部,50.0,3,0
0.0,11231.0,5.1,4,14.9,0.0,技术部,28.0,2,0
0.9,10767.0,9.3,3,12.8,120.0,销售部,29.0,4,0
9.8,15093.0,10.6,4,0.0,120.0,技术部,33.0,2,1
16.3,11044.0,0.9,2,13.0,120.0,财务部,42.0,2,0
19.0,15238.0,2.2,3,26.5,57.0,人事部,43.0,4,0
22.2,11700.0,5.5,4,17.3,120.0,运营部,45.0,2,0
31.9,16235.0,7.5,3,37.7,120.0,市场部,52.0,4,0
7.9,11117.0,0.0,2,57.9,70.0,运营部,32.0,0,0
20.9,18021.0,4.3,3,40.3,120.0,销售部,44.0,2,0
13.1,13341.0,2.5,3,50.5,87.0,人事部,40.0,5,0
11.3,12416.0,0.0,4,52.2,61.0,财务部,32.0,1,0
28.8,16763.0,0.0,3,9.6,112.0,人事部,52.0,0,0
4.5,7114.0,2.3,4,38.8,12.0,人事部,25.0,2,0
17.3,13226.0,4.2,5,49.9,120.0,财务部,45.0,1,0
19.2,19115.0,7.0,3,21.3,120.0,销售部,46.0,2,0
28.0,19910.0,5.1,4,14.2,120.0,财务部,52.0,2,1
17.2,11289.0,6.8,2,40.6,50.0,人事部,39.0,1,0
1.5,7903.0,4.1,3,0.4,5.0,运营部,33.0,4,0
22.0,13028.0,1.9,2,8.2,120.0,运营部,49.0,4,0
18.9,15178.0,3.4,2,16.7,120.0,销售部,47.0,2,0
12.6,14155.0,6.1,2,39.0,80.0,财务部,39.0,3,0
17.3,15170.0,7.1,2,34.4,120.0,技术部,47.0,4,0
0.2,7621.0,3.6,4,50.6,2.0,人事部,31.0,1,0
16.4,14228.0,1.2,4,11.6,120.0,运营部,41.0,1,1
22.7,21406.0,5.0,5,10.5,120.0,技术部,51.0,1,1
9.2,10429.0,5.4,4,40.5,76.0,财务部,32.0,2,0
10.2,9773.0,7.7,4,14.0,120.0,运营部,38.0,0,0
28.2,13133.0,2.0,3,17.9,120.0,运营部,53.0,3,0
27.9,14931.0,2.0,4,0.0,120.0,市场部,48.0,0,0
19.5,16903.0,6.3,3,35.8,120.0,技术部,51.0,1,0
4.6,7786.0,2.8,5,60.8,120.0,运营部,35.0,4,1
31.5,14448.0,2.7,5,9.4,120.0,运营部,55.0,1,1
0.0,7413.0,7.8,3,50.4,0.0,财务部,27.0,1,0
15.2,9332.0,0.0,4,28.8,120.0,运营部,39.0,2,1
12.5,18716.0,10.2,4,0.0,120.0,技术部,38.0,3,0
17.8,12539.0,2.2,4,12.1,120.0,财务部,48.0,4,1
28.3,21637.0,6.6,2,10.9,120.0,技术部,52.0,0,0
20.6,15570.0,3.7,4,23.7,120.0,运营部,46.0,1,1
15.0,10200.0,4.8,4,38.4,66.0,人事部,43.0,1,0
14.4,10980.0,3.2,3,67.0,45.0,运营部,36.0,3,1
13.9,14372.0,6.6,4,1.4,91.0,财务部,39.0,1,1
15.3,17165.0,3.0,2,20.3,120.0,技术部,39.0,0,0
0.0,8563.0,2.3,5,12.1,0.0,技术部,23.0,1,0
17.4,14586.0,9.4,2,4.6,120.0,市场部,39.0,5,0
27.2,16352.0,4.1,3,31.9,120.0,人事部,50.0,1,0
16.5,17258.0,2.0,3,30.0,120.0,技术部,45.0,2,0
26.1,12096.0,0.0,4,0.0,120.0,运营部,48.0,3,1
9.9,9921.0,9.6,4,30.4,114.0,销售部,35.0,1,1
10.4,13483.0,2.3,1,5.9,120.0,市场部,39.0,0,0
0.0,7610.0,10.2,3,30.2,0.0,销售部,23.0,5,1
13.9,10287.0,5.2,4,55.4,120.0,市场部,35.0,3,0
7.8,11344.0,4.4,3,39.3,57.0,市场部,38.0,1,0
1.3,13305.0,4.5,1,33.6,5.0,技术部,30.0,2,0
0.0,5985.0,10.6,5,19.4,0.0,财务部,23.0,5,0
15.8,10296.0,0.0,3,31.3,120.0,人事部,45.0,2,0
7.3,9450.0,4.6,4,41.3,52.0,运营部,36.0,1,0
8.8,13140.0,3.2,3,39.3,75.0,销售部,36.0,2,0
3.3,8165.0,3.4,4,28.0,120.0,运营部,30.0,5,0
11.2,12768.0,4.4,4,34.3,120.0,运营部,40.0,3,1
4.0,7506.0,3.2,3,3.7,11.0,运营部,36.0,2,0
11.1,11158.0,4.6,4,15.3,41.0,市场部,38.0,3,1
11.3,10505.0,3.9,5,44.2,110.0,运营部,41.0,2,0
0.0,6833.0,0.1,4,46.8,120.0,财务部,22.0,2,1
21.7,20879.0,5.1,3,31.9,120.0,技术部,52.0,3,0
0.0,9332.0,6.1,3,59.6,0.0,销售部,24.0,0,0
14.7,10422.0,2.4,5,40.2,120.0,人事部,37.0,2,1
7.0,13915.0,9.6,2,25.3,80.0,技术部,29.0,3,1
12.0,10518.0,8.0,1,5.6,103.0,市场部,39.0,2,0
5.6,9007.0,6.5,3,58.8,31.0,人事部,31.0,6,0
23.2,19934.0,6.5,4,45.4,59.0,技术部,50.0,1,0
5.4,10492.0,4.1,3,66.0,46.0,市场部,35.0,4,1
11.8,11880.0,7.4,3,73.3,120.0,销售部,43.0,1,0
5.0,11223.0,8.7,4,4.3,19.0,财务部,30.0,1,0
0.0,9527.0,6.4,3,4.3,0.0,销售部,23.0,5,0
12.6,11976.0,2.3,3,0.0,120.0,运营部,35.0,2,0
13.6,19134.0,3.9,3,48.4,41.0,技术部,40.0,1,0
16.7,9961.0,5.7,3,43.1,120.0,运营部,37.0,1,0
28.0,15954.0,6.5,5,32.0,120.0,人事部,54.0,2,0
18.5,12058.0,3.8,3,5.5,120.0,运营部,45.0,1,0
26.2,18180.0,2.3,4,28.2,120.0,运营部,55.0,2,0
4.2,9287.0,8.8,3,33.7,44.0,销售部,32.0,2,0
23.7,12739.0,0.8,2,45.7,120.0,运营部,48.0,2,0
19.9,15024.0,1.2,2,35.5,101.0,财务部,40.0,1,1
20.6,10844.0,0.0,4,43.3,120.0,运营部,42.0,2,1
23.3,16634.0,1.2,3,27.5,86.0,运营部,55.0,2,0
12.9,11958.0,7.7,3,53.6,119.0,财务部,44.0,1,0
28.1,18541.0,7.8,5,42.6,120.0,市场部,52.0,1,1
22.9,23127.0,3.8,3,6.3,120.0,技术部,46.0,0,1
0.8,10937.0,5.5,5,57.8,9.0,技术部,26.0,3,0
16.7,12471.0,4.0,3,54.5,110.0,市场部,45.0,5,0
13.7,9177.0,0.4,3,39.3,120.0,人事部,38.0,4,0
31.2,14754.0,10.7,4,35.6,120.0,财务部,52.0,4,0
24.2,13527.0,8.1,3,63.2,79.0,市场部,49.0,2,0
1.9,9229.0,5.1,3,0.0,21.0,销售部,25.0,1,0
2.1,7815.0,1.4,2,54.8,120.0,财务部,26.0,1,0
2.0,7178.0,3.3,2,20.5,12.0,财务部,24.0,1,0
10.1,9364.0,1.9,4,51.9,120.0,运营部,38.0,2,1
0.0,8227.0,4.3,3,32.4,0.0,人事部,25.0,0,0
22.7,13086.0,4.9,5,5.1,120.0,财务部,46.0,3,1
13.4,10521.0,3.0,3,20.1,59.0,运营部,40.0,1,0
24.1,16134.0,0.0,3,50.4,120.0,市场部,50.0,2,0
1.4,6431.0,10.4,3,25.8,4.0,运营部,31.0,1,0
7.5,13261.0,4.7,4,17.6,30.0,市场部,39.0,1,0
4.4,9584.0,5.4,5,17.4,51.0,技术部,26.0,1,1
20.4,16878.0,2.7,4,42.8,120.0,市场部,51.0,1,1
0.0,11209.0,0.0,1,65.0,0.0,技术部,28.0,0,1
0.0,11321.0,3.8,3,0.0,120.0,技术部,25.0,1,0
4.5,8829.0,3.0,4,86.0,15.0,运营部,29.0,2,0
24.9,16281.0,6.1,1,34.1,120.0,人事部,49.0,2,0
4.9,9301.0,6.7,4,41.6,28.0,销售部,25.0,1,0
10.2,11056.0,6.3,3,21.3,70.0,运营部,42.0,2,0
19.7,21059.0,7.0,3,29.9,120.0,技术部,47.0,2,0
22.2,17505.0,9.4,3,33.9,120.0,销售部,47.0,0,0
1.5,7685.0,5.2,3,9.0,10.0,人事部,28.0,0,0
3.5,8055.0,7.3,5,13.9,30.0,销售部,24.0,3,0
14.9,10186.0,5.5,4,53.7,49.0,人事部,37.0,4,0
1.5,7344.0,0.0,5,0.0,14.0,运营部,29.0,1,0
18.8,15160.0,3.5,4,38.8,120.0,技术部,45.0,0,1
4.6,12595.0,1.4,3,22.6,120.0,技术部,34.0,4,0
9.1,8198.0,4.7,3,10.8,59.0,运营部,37.0,0,0
0.0,8105.0,1.6,3,69.4,0.0,财务部,26.0,1,0
11.2,13401.0,5.8,4,10.9,120.0,财务部,41.0,1,1
7.2,9880.0,6.9,3,7.4,82.0,市场部,28.0,0,0
15.7,14804.0,7.6,5,26.3,120.0,市场部,44.0,1,1
0.0,5472.0,8.9,4,14.6,0.0,人事部,24.0,0,0
30.7,15026.0,0.0,4,30.1,120.0,财务部,54.0,3,0
22.7,21455.0,0.4,4,33.1,120.0,技术部,45.0,1,1
5.4,10404.0,12.8,4,34.7,120.0,财务部,28.0,3,0
0.0,7142.0,7.0,4,27.5,0.0,人事部,22.0,4,0
6.7,14249.0,4.7,4,16.0,120.0,技术部,33.0,0,0
5.4,9887.0,4.1,3,42.9,120.0,市场部,27.0,4,0
1.1,8452.0,3.8,4,27.8,8.0,人事部,29.0,2,0
29.7,19169.0,0.0,3,20.1,120.0,财务部,51.0,1,0
21.7,20844.0,1.7,4,59.6,120.0,技术部,42.0,2,1
4.2,9750.0,3.7,4,27.6,29.0,技术部,28.0,1,0
17.7,11175.0,1.9,3,51.8,79.0,财务部,40.0,4,1
0.0,8028.0,2.2,4,54.5,0.0,市场部,30.0,3,0
30.4,16543.0,11.7,3,55.8,120.0,运营部,54.0,2,0
0.3,8299.0,3.2,4,43.8,1.0,财务部,23.0,2,0
23.6,13129.0,4.8,4,30.0,75.0,运营部,46.0,3,1
23.5,15917.0,4.7,4,28.7,120.0,销售部,48.0,4,0
0.0,8456.0,5.8,4,25.1,120.0,市场部,24.0,0,1
0.0,9591.0,2.6,3,0.0,0.0,技术部,28.0,1,0
10.6,12829.0,7.7,2,44.4,112.0,财务部,35.0,3,0
23.5,15662.0,5.3,4,34.9,120.0,销售部,51.0,2,0
14.2,12118.0,0.1,3,46.5,120.0,市场部,40.0,2,0
13.8,12831.0,3.7,2,27.7,120.0,市场部,44.0,7,0
21.2,15622.0,3.5,2,43.3,120.0,销售部,48.0,4,1
25.5,17137.0,3.3,3,2.4,94.0,技术部,49.0,2,0
9.6,10391.0,5.5,5,6.6,120.0,财务部,38.0,2,0
9.2,9838.0,5.9,3,0.0,60.0,运营部,39.0,2,0
20.4,15250.0,5.5,3,27.3,120.0,销售部,46.0,4,0
0.0,9638.0,5.0,5,14.5,0.0,市场部,31.0,2,0
19.5,13873.0,4.3,5,11.9,120.0,销售部,50.0,3,1
0.6,6510.0,0.0,3,36.7,4.0,人事部,23.0,1,1
0.0,6683.0,6.3,5,21.5,120.0,市场部,28.0,1,1
20.8,16205.0,5.5,2,1.3,120.0,运营部,48.0,2,0
6.6,12608.0,1.0,4,80.9,73.0,销售部,33.0,1,1
0.8,12731.0,4.8,1,29.3,5.0,技术部,27.0,1,0
0.0,9545.0,5.9,3,8.3,0.0,财务部,28.0,2,0
12.7,11616.0,7.5,3,16.6,105.0,财务部,40.0,3,0
23.5,15697.0,5.5,4,26.5,120.0,运营部,50.0,1,1
3.4,6875.0,5.0,1,26.5,35.0,运营部,24.0,3,0
0.0,7746.0,6.8,3,56.0,0.0,运营部,23.0,0,0
6.1,10386.0,3.1,4,28.4,120.0,财务部,37.0,1,0
25.5,16346.0,5.2,2,67.1,120.0,市场部,54.0,3,0
10.4,12507.0,2.1,5,21.4,69.0,市场部,31.0,2,0
23.4,24752.0,7.3,3,38.5,120.0,技术部,54.0,4,0
21.1,18831.0,0.0,3,50.4,120.0,市场部,51.0,0,0
4.4,7877.0,6.5,3,53.9,43.0,市场部,31.0,1,1
28.7,19936.0,4.1,3,56.2,120.0,技术部,49.0,0,0
18.3,14588.0,6.9,3,24.6,120.0,销售部,45.0,2,0
18.3,13101.0,1.7,4,29.9,120.0,财务部,39.0,1,0
12.2,11713.0,4.3,4,0.0,120.0,市场部,36.0,3,0
21.5,12910.0,4.2,3,26.1,120.0,运营部,49.0,0,0
17.0,16296.0,5.3,3,51.8,120.0,市场部,48.0,1,0
22.7,12478.0,0.9,4,47.9,120.0,运营部,47.0,1,1
24.7,18541.0,5.9,3,28.3,120.0,财务部,55.0,1,0
7.0,16460.0,0.0,4,64.0,120.0,技术部,38.0,3,1
28.7,19579.0,2.0,5,22.3,120.0,销售部,49.0,2,1
27.1,14340.0,0.0,3,15.7,103.0,人事部,50.0,3,0
0.5,7395.0,6.5,4,20.6,2.0,财务部,29.0,1,0
0.0,6996.0,5.2,5,7.6,0.0,销售部,23.0,1,0
10.3,12415.0,5.4,4,42.4,61.0,财务部,35.0,1,0
22.1,14151.0,8.4,5,35.8,60.0,运营部,50.0,1,0
4.7,7972.0,3.1,3,42.2,26.0,市场部,32.0,3,0
16.1,21676.0,5.8,4,21.7,95.0,技术部,45.0,2,1
0.0,8580.0,4.2,3,28.8,0.0,销售部,22.0,3,0
13.0,11980.0,3.7,1,0.0,67.0,运营部,34.0,2,0
20.1,12569.0,7.9,5,37.5,120.0,人事部,42.0,1,0
4.4,9342.0,10.2,3,32.0,42.0,运营部,26.0,0,1
20.8,12638.0,2.7,5,8.0,120.0,运营部,52.0,1,0
